lockitver|DO NOT DELETE THIS LINE! 2896
dlga_arena_training_melee_explain_reward:arena_master_melee_pretalk|Certains des riches hommes du bourg offrent des récompenses aux combattants faisant preuve d'une grande habileté au combat. Si vous pouvez battre {reg1} adversaires avant de vous effondrer, vous gagnerez {reg11} deniers. Vous obtiendrez {reg12} deniers si vous terrassez au moins {reg2} adversaires, {reg13} deniers si vous pouvez vaincre {reg3} adversaires et {reg14} deniers si vous pouvez survivre suffisamment longtemps pour triompher de {reg4} adversaires. Si vous réussissez à être {le dernier homme/le dernier combattant} debout, vous gagnerez la plus haute récompense, {reg15} deniers. C'est alléchant, n'est-ce pas ?
dlga_arena_training_melee_intro_2:arena_training_melee_intro_3|Puis-je aussi y participer ?
dlga_arena_training_melee_intro_3:arena_master_melee_talk|Ah ah. Bien sûr, il serait stupide de votre part de ne pas le faire. Les combats au corps à corps sont ouverts à tous. En fait, un combat aura bientôt lieu. Vous pouvez y aller et vous y inscrire si vous le souhaitez.
dlga_start:arena_master_intro_1|Bonjour. Vous semblez nouveau dans le coin. Comment vous appelez-vous ?
dlga_arena_master_intro_1:arena_master_intro_2|Je m'appelle {playername}.
dlga_arena_master_intro_2:arena_master_pre_talk|Enchanté {playername}. Je suis le maître des tournois ici à {s1}. Dites-le moi si vous souhaitez participer aux combats.
dlga_start:arena_master_fight_result|.
dlga_arena_master_fight_result:arena_master_pre_talk|Ah ah, c'est une belle blessure que vous avez là. Mais ne vous en faites pas ; tout le monde finit par se prendre une raclée un jour ou l'autre. L'important est de se relever, de s'épousseter et de continuer à combattre. C'est ce que les champions font.
dlga_arena_master_fight_result:arena_master_pre_talk.1|Hé, vous avez réussi à écraser {reg8} adversaires. Pas mal. Mais cela ne vous apportera aucune récompense. Maintenant, si j'étais vous, j'y retournerais et je montrerais à tout le monde ce que je sais faire...
dlga_arena_master_fight_result:arena_master_pre_talk.2|C'était un combat rondement mené. Bons réflexes. Vous êtes résolument quelqu'un de prometteur. Et vous avez gagné une récompense de {reg10} deniers pour avoir assommé {reg8} adversaires.
dlga_arena_master_fight_result:arena_master_pre_talk.3|C'était un beau combat que vous avez mené là. Vous avez réussi à écraser pas moins de {reg8} adversaires. Et bien sûr, vous avez remporté une récompense de {reg10} deniers.
dlga_arena_master_fight_result:arena_master_pre_talk.4|Votre prestation était exceptionnelle ! Vous êtes sans aucun doute un combattant très talentueux. Ce n'est pas tout le monde qui peut assommer {reg8} personnes au combat. Vous méritez bien sûr une récompense : {reg10} deniers. Pas mal hein ?
dlga_arena_master_fight_result:arena_master_pre_talk.5|C'était un sacré combat {playername}. Vos mouvements sont très bons et votre tactique est excellente. Et vous avez gagné une récompense de {reg10} deniers pour avoir assommé {reg8} adversaires.
dlga_arena_master_fight_result:arena_master_pre_talk.6|Félicitations champion ! Votre combat restera gravé dans les mémoires ! Vous avez réussi à être le dernier combattant debout. Et bien sûr, vous avez remporté la plus haute récompense : {reg10} deniers.
dlga_start:arena_master_pre_talk|Bonjour {playername}. C'est bon de vous revoir.
dlga_arena_master_pre_talk:arena_master_talk|Qu'aimeriez-vous faire ?
dlga_arena_master_talk:arena_master_melee_pretalk|À propos des combats au corps à corps...
dlga_arena_master_talk:arena_master_ask_tournaments|Y aura-t-il un tournoi dans les bourgs avoisinants ?
dlga_arena_master_talk:close_window|Je dois partir maintenant. Au revoir.
dlga_arena_master_ask_tournaments:arena_master_talk|{reg2?Aucun tournoi n'aura lieu dans l'immédiat.:{reg1?Des tournois vont:Un tournoi va} avoir lieu à {s15}.}
dlga_arena_master_melee_pretalk:arena_master_melee_talk|Un combat se déroulera bientôt ici. Vous pouvez y aller et y participer si vous voulez.
dlga_arena_master_melee_talk:close_window|Bien. C'est ce que je vais faire.
dlga_arena_master_melee_talk:arena_master_melee_reject|Merci. Mais je vais attendre un peu, que mes blessures cicatrisent.
dlga_arena_master_melee_reject:arena_master_pre_talk|Très bien {mon gars/jeune fille}. C'est une sage décision.
dlga_arena_master_melee_talk:arena_training_melee_explain_reward|Pouvez-vous me reparler des récompenses ?
dlga_start:galeas_talk|Bonjour {jeune homme/jeune fille}. Si vous avez des prisonniers, je serai ravi de vous les acheter.
dlga_galeas_talk:galeas_sell_prisoners|Alors vous feriez mieux d'apporter votre bourse. J'ai des prisonniers à vous vendre.
dlga_galeas_talk:close_window|Pas cette fois. Au revoir.
dlga_galeas_sell_prisoners:galeas_sell_prisoners_2|Voyons ce que vous avez...
dlga_galeas_sell_prisoners_2:close_window|Prenez plus de prisonniers et amenez-les moi. Je paierai bien.
dlga_bandit_introduce:bandit_talk|{s5}
dlga_bandit_talk:close_window|Vous n'obtiendrez rien d'autre que l'acier de ma lame, sale racaille !
dlga_bandit_talk:bandit_barter|Il est inutile de se battre. Je peux payer pour passer librement.
dlga_bandit_barter:bandit_barter_2|De l'argent, pas de sang, c'est notre méthode préférée ! Je pense que vous devez bien disposer de {reg5} deniers. Payez-nous et vous pourrez partir.
dlga_bandit_barter_2:bandit_barter_3a|Très bien, tenez.
dlga_bandit_barter_2:bandit_barter_3b|Je n'ai pas autant d'argent sur moi.
dlga_bandit_barter_3b:close_window|C'est trop dommage. Je crois que nous allons devoir vous vendre comme esclave. Emparez-vous {de lui/d'elle} les gars !
dlga_bandit_barter:close_window|Hé, j'ai entendu parler de vous ! Vous nous massacrez comme des chiens, nous les flibustiers, et maintenant vous espérez pouvoir partir pour quelques pièces puantes ? Oubliez cela. Vous nous avez pas fait de quartier, on vous en fera pas.
dlga_bandit_barter_3a:close_window|Hé-hé, ce n'était pas si difficile, n'est-ce pas ? Parfait, vous pouvez partir maintenant. Du vent !
dlga_start:bandit_meet|Hein ? Qu'est-ce que c'est ?
dlga_bandit_meet:bandit_attack|Ta chance a tourné bougre. Prépare-toi à mourir !
dlga_bandit_attack:close_window|{s5}
dlga_bandit_meet:close_window|Aucune importance, je ne traite pas avec vous.
dlga_start:disbanded_troop_ask|Voulez-vous nous suivre ?
dlga_disbanded_troop_ask:disbanded_troop_join|Oui. Voyageons ensemble.
dlga_disbanded_troop_ask:close_window|Non. Pas cette fois.
dlga_disbanded_troop_join:close_window|Malheureusement. Vous n'avez pas de place dans votre groupe pour nous.
dlga_disbanded_troop_join:close_window.1|Nous sommes sous vos ordres.
dlga_start:enemy_talk_1|Vous ne me capturerez pas une nouvelle fois. Pas cette fois.
dlga_enemy_talk_1:enemy_talk_2|Vous n'avez aucune chance contre moi. Abandonnez.
dlga_enemy_talk_2:close_window|C'est à votre mort que j'abandonnerai !
dlga_start:party_encounter_routed_agents_are_caught|Je vous en supplie, laissez-nous tranquilles.
dlga_party_encounter_routed_agents_are_caught:party_encounter_routed_agents_are_caught2|Vous pensez pouvoir m'échapper ? Ce sera la captivité ou la mort !
dlga_party_encounter_routed_agents_are_caught:close_window|Parfois. Nous ne vous ferons rien cette fois, mais qu'on ne se rencontre plus.
dlga_party_encounter_routed_agents_are_caught2:close_window|Vous n'avez donc aucune pitié ? Bon, eh bien, nous allons vous combattre jusqu'au dernier !
dlga_party_encounter_routed_agents_are_caught2:close_window.1|{s1}
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws|Hmmm... 10 deniers pour chaque pillard, cela nous fait {reg1} deniers pour les {reg0}.
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws.1|Faites-moi voir. Vous m'avez apporté {reg0} bandits et à 20 deniers le bandit, cela fait {reg1} deniers.
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws.2|Bien, bien, vous avez capturé {reg0} brigands. Chacun d'entre eux vaut 30 deniers, donc je vais vous donner {reg1} deniers au total.
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws_finished|Je suppose que ce sera tout alors.
dlga_prisoner_chat:prisoner_chat_2|N'essayez pas de fuir ou ne tentez rien de stupide. Je vous ai à l'œil.
dlga_prisoner_chat_2:close_window|Non, je jure de ne pas le faire.
dlga_start:town_merchant_talk|Salutations {messire/madame}. Comment puis-je vous servir aujourd'hui ?
dlga_start:town_merchant_talk.1|Bonjour. Que puis-je faire pour vous ?
dlga_town_merchant_talk:trade_requested_weapons|Je veux acheter une nouvelle arme. Montrez-moi les articles que vous avez en stock.
dlga_town_merchant_talk:trade_requested_armor|Je suis à la recherche d'équipement. Montrez-moi ce que vous avez.
dlga_town_merchant_talk:trade_requested_horse|Je pense acheter un cheval.
dlga_trade_requested_weapons:merchant_trade|Ah, oui {monsieur/madame}. Ces armes sont les meilleures que vous puissiez trouver en tout lieu.
dlga_trade_requested_armor:merchant_trade|Bien sûr {monsieur/madame}. Vous ne trouverez pas d'armures de meilleure qualité que celles-ci dans tout Calradia.
dlga_trade_requested_horse:merchant_trade|Vous avez un œil expert pour les chevaux {monsieur/madame}. Vous ne trouverez pas de meilleures bêtes que celles-ci ailleurs.
dlga_merchant_trade:town_merchant_talk|Autre chose ?
dlga_town_merchant_talk:merchant_gossip|Dites-moi, de quoi parlent les gens ces jours-ci ?
dlga_merchant_gossip:town_merchant_talk|Eh bien, de rien de nouveau dernièrement. Des prix, du temps, de la guerre, toujours les mêmes choses.
dlga_town_merchant_talk:close_window|Au revoir.
dlga_start:town_dweller_talk|{Messire/Madame} ?
dlga_start:town_dweller_talk.1|Bien le bonjour {monsieur/madame}.
dlga_town_dweller_talk:town_dweller_ask_fugitive|Je cherche un homme qui se fait appelé {s4}. On m'a dit qu'il pouvait se cacher ici.
dlga_town_dweller_ask_fugitive:close_window|Les étrangers vont et viennent dans notre village, {monsieur/madame}. S'il se cache ici, vous le trouverez certainement si vous jetez un œil dans les parages.
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town_ask_item|Excusez-moi mais est-ce un {s5} que vous portez ?
dlga_town_dweller_quest_meet_spy_in_enemy_town_ask_item:town_dweller_talk|{s6}
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_know|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_dont_know|Hein ? C'est quoi ce charabia ?
dlga_town_dweller_quest_meet_spy_in_enemy_town_dont_know:close_window|N'y prêtez pas attention.
dlga_town_dweller_quest_meet_spy_in_enemy_town_know:town_dweller_quest_meet_spy_in_enemy_town_chat|{s4} m'a envoyé récupérer vos rapports. Les avez-vous ?
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat:town_dweller_quest_meet_spy_in_enemy_town_chat_2|Je vous attendais. Les voici, assurez-vous qu'ils parviennent à {s4} intacts et sans retard.
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat_2:close_window|Adieu.
dlga_town_dweller_talk:town_dweller_ask_info|Que pouvez-vous me dire sur ce village ?
dlga_town_dweller_talk:town_dweller_ask_info.1|Que pouvez-vous me dire sur ce bourg ?
dlga_town_dweller_ask_info:close_window|{s10} {s11}
dlga_town_dweller_talk:town_dweller_ask_situation|Comment est la vie ici ?
dlga_town_dweller_ask_situation:town_dweller_poor|Une catastrophe a frappé ma famille, {monsieur/madame}. Nous n'avons aucune terre et les autres pas d'argent pour nous employer, ni même nous aider. Mes pauvres enfants sont affamés et malades. Nous ne savons plus que faire.
dlga_town_dweller_ask_situation:town_dweller_poor.1|Ma vie est misérable, {monsieur/madame}. Je n'ai pas été en mesure de trouver un travail pendant des mois et mes enfants vont se coucher affamés chaque soir. Mes voisins sont eux-mêmes trop pauvres pour m'aider.
dlga_town_dweller_poor:town_dweller_poor_paid|Alors prenez ces 300 deniers. J'espère qu'ils vous aideront, vous et votre famille.
dlga_town_dweller_poor:town_dweller_poor_not_paid|Eh bien, de toute évidence, vous devriez aller ailleurs, ou apprendre un autre métier.
dlga_town_dweller_poor_not_paid:close_window|Oui {monsieur/madame}. Je vais faire ce que vous dites.
dlga_town_dweller_poor_paid:close_window|{Messire, vous êtes si bon et généreux/Gente dame, vous êtes si charitable et généreuse}. Je dirai à tout le monde ce que vous avez fait pour nous aider.
dlga_town_dweller_ask_situation:close_window|Merci pour votre gentillesse {monsieur/madame}. Grâce à votre aide, nos vies seront meilleures. Je prierai pour vous tous les jours.
dlga_town_dweller_ask_situation:town_dweller_talk|Les temps sont durs {monsieur/madame}. Nous travaillons toute la journée et cependant nous allons nous coucher affamés presque tous les soirs.
dlga_town_dweller_ask_situation:town_dweller_talk.1|Les temps sont durs {monsieur/madame}. Mais nous devons compter sur les cieux.
dlga_town_dweller_ask_situation:town_dweller_talk.2|Nous ne nous en sortons pas si mal {monsieur/madame}. Nous devons compter sur les cieux.
dlga_town_dweller_talk:town_dweller_ask_trade|Quel est votre métier ?
dlga_town_dweller_ask_trade:town_dweller_talk|{s14}
dlga_town_dweller_talk:town_dweller_ask_rumor|Quelle est la toute dernière rumeur dans le coin ?
dlga_town_dweller_ask_rumor:town_dweller_talk|Je ne sais rien qui puisse vous intéresser.
dlga_town_dweller_ask_rumor:town_dweller_talk.1|{s61}
dlga_town_dweller_ask_rumor:town_dweller_talk.2|Je n'ai rien entendu d'intéressant dernièrement.
dlga_town_dweller_talk:close_window|[Partir]
dlga_start:player_castle_guard_talk|Oui {monsieur/madame} ?
dlga_player_castle_guard_talk:player_castle_guard_talk_2|Comment se passe le guet, soldat ?
dlga_player_castle_guard_talk_2:player_castle_guard_talk_3|Tout est calme {monsieur/madame}. Rien à signaler.
dlga_player_castle_guard_talk_3:close_window|Bien. Gardez vos yeux ouverts.
dlga_start:hall_guard_talk|Quelles sont vos instructions {messire/madame} ?
dlga_hall_guard_talk:hall_guard_duty|Restez en service et dites-moi si quelqu'un vient me voir.
dlga_hall_guard_duty:close_window|Oui {messire/madame}. Comme vous voudrez.
dlga_hall_guard_talk:hall_guard_arrest|Je veux que vous arrêtiez cet homme immédiatement !
dlga_hall_guard_arrest:hall_guard_arrest_2|Qui voulez-vous arrêter {monsieur/madame} ?
dlga_hall_guard_arrest_2:close_window|Ah, désolé les gars je me suis emporté.
dlga_hall_guard_arrest_2:close_window.1|Oublier cela. Je trouverai un autre moyen pour régler ça.
dlga_enemy_defeated:close_window|Arggh ! Je déteste ça.
dlga_party_relieved:close_window|Merci de nous avoir aidé contre ces sales chiens.
dlga_start:battle_reason_stated|Votre crâne me servira de coupe !
dlga_member_chat:regular_member_talk|Quelles sont vos instructions {monsieur/madame} ?
dlga_regular_member_talk:view_regular_char_requested|Parlez-moi de vous.
dlga_view_regular_char_requested:do_regular_member_view_char|Oui {monsieur/madame}. Permettez-moi de vous dire tout ce qu'il y a à savoir à mon sujet.
