lockitver|DO NOT DELETE THIS LINE! 2896
dlga_bandit_meet:close_window|Egal, ich habe mit Euch nichts zu schaffen.
dlga_start:disbanded_troop_ask|Sollen wir Euch folgen?
dlga_disbanded_troop_ask:disbanded_troop_join|Jawohl. Lasst uns zusammen reiten.
dlga_disbanded_troop_ask:close_window|Nein. Nicht dieses Mal..
dlga_disbanded_troop_join:close_window|Schade. Ihr habt in Eurem Trupp nicht genügend Platz für uns.
dlga_disbanded_troop_join:close_window.1|Wir stehen unter Eurem Befehl.
dlga_start:enemy_talk_1|Noch einmal werdet Ihr mich nicht gefangen nehmen. Nicht dieses Mal.
dlga_enemy_talk_1:enemy_talk_2|Ihr habt keine Chance gegen mich. Ergebt Euch.
dlga_enemy_talk_2:close_window|Ich werde erst aufgeben, wenn Ihr tot seid!
dlga_start:party_encounter_routed_agents_are_caught|Ich bitte Euch, lasst uns alleine.
dlga_party_encounter_routed_agents_are_caught:party_encounter_routed_agents_are_caught2|Glaubt Ihr etwa, Ihr könntet vor mir fliehen? Ihr werdet entweder mein Gefangen ... oder sterben!
dlga_party_encounter_routed_agents_are_caught:close_window|Gut. Wir lassen Euch dieses eine Mal in Frieden, doch lauft uns nicht wieder über den Weg.
dlga_party_encounter_routed_agents_are_caught2:close_window|Kennt Ihr keine Gnade? Gut, wir werden Euch bis zum letzten Mann bekämpfen!
dlga_party_encounter_routed_agents_are_caught2:close_window.1|{s1}
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws|Hmmm.10 Dinare für jeden Plünderer macht {reg1} Dinare für alle {reg0} von ihnen.
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws.1|Lasst mich mal sehen. Ihr habt mir {reg0} Banditen gebracht, und 20 Dinare für jeden summiert sich zu {reg1} Dinaren.
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws.2|Oh, sehr gut, Ihr habt {reg0} Briganten gefangen. Jeder von ihnen ist 30 Dinare wert, also werde ich Euch insgesamt {reg1} Dinare für sie geben.
dlga_sell_prisoner_outlaws:sell_prisoner_outlaws_finished|Ich glaube, das wäre dann wohl alles.
dlga_prisoner_chat:prisoner_chat_2|Unternehmt ja keinen Fluchtversuch oder sonst irgendeine Dummheit. Ich werde Euch im Auge behalten!
dlga_prisoner_chat_2:close_window|Das werde ich nicht, ich schwöre es.
dlga_start:town_merchant_talk|Guten Tag. Was kann ich für Euch tun?
dlga_start:town_merchant_talk.1|Guten Tag. Was kann ich für Euch tun?
dlga_town_merchant_talk:trade_requested_weapons|Ich möchte eine neue Waffe kaufen. Zeigt mir Eure Waren.
dlga_town_merchant_talk:trade_requested_armor|Ich suche nach Ausrüstung. Zeigt mir, was Ihr habt.
dlga_town_merchant_talk:trade_requested_horse|Ich spiele mit dem Gedanken, mir ein Pferd zu kaufen.
dlga_trade_requested_weapons:merchant_trade|Ah, natürlich, {mein Herr/meine Dame}. Diese Waffen sind die besten weit und breit.
dlga_trade_requested_armor:merchant_trade|Natürlich, {mein Herr/meine Dame}. Bessere Qualität als diese werdet Ihr in ganz Calradia nicht finden.
dlga_trade_requested_horse:merchant_trade|Ihr habt ein gutes Auge für Pferde, {mein Herr/meine Dame}. Bessere Tiere als diese werdet Ihr nirgendwo finden.
dlga_merchant_trade:town_merchant_talk|Noch etwas?
dlga_town_merchant_talk:merchant_gossip|Erzählt mir, über was sprechen die Leute zur Zeit?
dlga_merchant_gossip:town_merchant_talk|Nun, zur Zeit gibt es nichts wichtiges. Die Preise, das Wetter, der Krieg - die selben alten Geschichten.
dlga_town_merchant_talk:close_window|Gehabt Euch wohl.
dlga_start:town_dweller_talk|Mein {Fürst/Fürstin}?
dlga_start:town_dweller_talk.1|Guten Tag, {mein Herr/meine Dame}.
dlga_town_dweller_talk:town_dweller_ask_fugitive|Ich suche nach einem Mann namens {s4}. Man sagte mir, er würde sich hier versteckt halten.
dlga_town_dweller_ask_fugitive:close_window|In unserem Dorf gehen Fremde ein und aus, {mein Herr/meine Dame}. Wenn er sich hier aufhält, werdet Ihr ihn sicherlich ausfindig machen, wenn Ihr Euch ein wenig umseht.
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town_ask_item|Verzeiht, aber tragt Ihr da für ein Gewand?
dlga_town_dweller_quest_meet_spy_in_enemy_town_ask_item:town_dweller_talk|{s6}
dlga_town_dweller_talk:town_dweller_quest_meet_spy_in_enemy_town|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_know|{s4}
dlga_town_dweller_quest_meet_spy_in_enemy_town:town_dweller_quest_meet_spy_in_enemy_town_dont_know|Was? Was ist das für ein Geschwätz?
dlga_town_dweller_quest_meet_spy_in_enemy_town_dont_know:close_window|Schon gut.
dlga_town_dweller_quest_meet_spy_in_enemy_town_know:town_dweller_quest_meet_spy_in_enemy_town_chat|{s4} hat mich zur Abholung Eurer Berichte geschickt. Habt Ihr sie bei Euch?
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat:town_dweller_quest_meet_spy_in_enemy_town_chat_2|Ich habe Euch erwartet. Hier sind sie. Sorgt dafür, dass sie {s4} intakt und ohne Verzögerung erreichen.
dlga_town_dweller_quest_meet_spy_in_enemy_town_chat_2:close_window|Lebt wohl.
dlga_town_dweller_talk:town_dweller_ask_info|Was könnt Ihr mir über dieses Dorf berichten?
dlga_town_dweller_talk:town_dweller_ask_info.1|Was könnt Ihr mir über diese Stadt berichten?
dlga_town_dweller_ask_info:close_window|{s10} {s11}
dlga_town_dweller_talk:town_dweller_ask_situation|Wie ist das Leben hier?
dlga_town_dweller_ask_situation:town_dweller_poor|{Herr/Herrin}, das Unheil hat meine Familie heimgesucht. Wir nennen keine Ländereien unser Eigen, und die anderen haben kein Geld, uns für unsere Arbeit zu entlohnen, oder uns sonstwie zu helfen. Meine armen Kinder liegen hungrig und krank zu Hause. Ich weiß nicht, was wir noch tun können.
dlga_town_dweller_ask_situation:town_dweller_poor.1|Meine Leben ist die Hölle, {mein Herr/meine Dame}. Schon seit Monaten habe ich keine Arbeit, und meine armen Kinder müssen jede Nacht hungrig zu Bett gehen. Meine Nachbarn sind zu arm, um mir zu helfen.
dlga_town_dweller_poor:town_dweller_poor_paid|Dann nehmt diese 300 Dinare. Ich hoffe, dies wird Euch und Eurer Familie helfen.
dlga_town_dweller_poor:town_dweller_poor_not_paid|Dann müsst Ihr Euch zweifelsohne an einen anderen Ort begeben oder ein anderes Geschäft erlernen.
dlga_town_dweller_poor_not_paid:close_window|Ja, {mein Herr/meine Dame}. Ich werde tun, was Ihr sagt.
dlga_town_dweller_poor_paid:close_window|{Mein Fürst/Meine gute Fürstin}. Ihr seid so gütig und großzügig. Ich werde allen sagen, wie Ihr uns geholfen habt.
dlga_town_dweller_ask_situation:close_window|Vielen Dank für Eure Güte, {mein Herr/meine Dame}. Dank Eurer Hilfe wird sich unser Leben verbessern. Ich werde jeden Tag für Euch beten.
dlga_town_dweller_ask_situation:town_dweller_talk|Die Zeiten sind schwer, {mein Herr/meine Dame}. Wir arbeiten den ganzen Tag schwer und gehen trotzdem meistens hungrig zu Bett.
dlga_town_dweller_ask_situation:town_dweller_talk.1|Die Zeiten sind schwer, {mein Herr/meine Dame}. Doch wir müssen dankbar für das wenige sein, das wir haben.
dlga_town_dweller_ask_situation:town_dweller_talk.2|Es geht uns nicht schlecht, {mein Herr/meine Dame}. Wir müssen dankbar für das sein, was wir haben.
dlga_town_dweller_talk:town_dweller_ask_trade|Welchem Geschäft geht Ihr nach?
dlga_town_dweller_ask_trade:town_dweller_talk|{s14}
dlga_town_dweller_talk:town_dweller_ask_rumor|Was wird hier in der Gerüchteküche aufgetischt?
dlga_town_dweller_ask_rumor:town_dweller_talk|Ich weiß nichts, das für Euch von Interesse sein könnte.
dlga_town_dweller_ask_rumor:town_dweller_talk.1|{s61}
dlga_town_dweller_ask_rumor:town_dweller_talk.2|Ich habe in letzter Zeit nichts Interessantes gehört.
dlga_town_dweller_talk:close_window|[Weiterziehen]
dlga_start:player_castle_guard_talk|Ja, {mein Herr/meine Dame}?
dlga_player_castle_guard_talk:player_castle_guard_talk_2|Wie läuft die Wachschicht, Soldat?
dlga_player_castle_guard_talk_2:player_castle_guard_talk_3|Alles ruhig, {mein Herr/meine Dame}. Nichts zu berichten.
dlga_player_castle_guard_talk_3:close_window|Gut. Haltet Eure Augen offen.
dlga_start:close_window.38|Guten Tag, {Herr/meine Dame}. Es ist immer eine Ehre, Euch hier in {s10} begrüßen zu dürfen.
dlga_start:close_window.39|Benehmt Euch, wenn wir innerhalb der Mauern sind, und wir werden keine Schwierigkeiten bekommen.
dlga_start:hall_guard_talk|Eure Befehle, {mein Fürst/meine Fürstin}?
dlga_start:close_window.40|Wir dürfen während des Wachdienstes nicht reden, {Herr/meine Dame}.
dlga_hall_guard_talk:hall_guard_duty|Bleibt auf dem Posten und sagt mir, wenn mich jemand zu sehen wünscht.
dlga_hall_guard_duty:close_window|Jawohl, {mein Fürst/meine Fürstin}. Wir Ihr wünscht.
dlga_hall_guard_talk:hall_guard_arrest|Ich will, dass Ihr diesen Mann augenblicklich verhaftet!
dlga_hall_guard_arrest:hall_guard_arrest_2|Wer soll verhaftet werden, {mein Herr/meine Dame}?
dlga_hall_guard_arrest_2:close_window|Ah, kümmert Euch nicht um meine Heiterkeit, Kameraden.
dlga_hall_guard_arrest_2:close_window.1|Vergesst es. Ich werde einen anderen Lösungsweg finden.
dlga_enemy_defeated:close_window|Arggh! Ich hasse das.
dlga_party_relieved:close_window|Vielen Dank für Eure Hilfe gegen diese Bastarde.
dlga_start:battle_reason_stated|Euer Schädel wird mir einen guten Humpen abgeben!
dlga_member_chat:regular_member_talk|Eure Befehle, {mein Herr/meine Dame}?
dlga_regular_member_talk:view_regular_char_requested|Erzählt mir über Euch selbst.
dlga_view_regular_char_requested:do_regular_member_view_char|Jawoll, {mein Herr/meine Dame}. Ich will Euch alles erzählen, was es über mich zu wissen gibt.
dlga_do_regular_member_view_char:regular_member_talk|Noch etwas?
dlga_regular_member_talk:close_window|Nichts. Zieht weiter.
dlga_start:party_encounter_hostile_attacker|Gegen uns habt Ihr keine Chance. Ergebt Euch jetzt oder wir werden Euch alle töten ...
dlga_party_encounter_hostile_attacker:close_window|Wir werden Euch bis zum Ende bekämpfen!
dlga_party_encounter_hostile_attacker:close_window.1|Nicht angreifen! Wir ergeben uns!
dlga_start:party_encounter_hostile_defender|Was wollt Ihr?
dlga_party_encounter_hostile_defender:party_encounter_hostile_ultimatum_surrender|Ergebt Euch oder sterbt!
dlga_party_encounter_hostile_ultimatum_surrender:close_window|{s43}
dlga_party_encounter_hostile_defender:close_window|Nichts. Wir werden Euch in Frieden lassen.
dlga_start:close_window.41|Seid gegrüßt, {Herr/meine Dame}. Eure {s4} wird in {reg4} Tagen mit der Produktion beginnen.
dlga_start:production_settings|Seid gegrüßt, {Herr/Herrin}. Euer {s4} ist fertig und produziert {s5} aus {s6}.
dlga_start:production_settings.1|Seid gegrüßt, {Herr/Herrin}. Euer {s4} ist fertig und produziert {s5} aus {s6}. Ich weiß, dass Ihr diese Unternehmung verkaufen möchtet, und versuche daher, einen Käufer zu finden.
dlga_start:production_settings.2|Seid gegrüßt, {Herr/Herrin}. Euer {s4} ist fertig und produziert {s5} aus {s6}. Ich habe einen Käufer gefunden, der uns {reg4} Dinare für diese Unternehmung bietet.
dlga_production_settings:close_window|{s4}.{s5}. Die Kosten Eurer Eingaben belaufen sich auf {reg4}, und der Wert der produzierten Menge ist {reg5}.
dlga_production_settings:close_window.1|Ich möchte, dass Ihr, falls notwendig, auf dem Markt Rohmaterial einkauft.
dlga_production_settings:close_window.2|Ich möchte, dass Ihr nur Rohmaterialien im Inventar benutzt.
dlga_production_settings:close_window.3|Ich möchte, dass Ihr direkt auf den Markt verkauft.
dlga_production_settings:close_window.4|Ich möchte, dass Ihr den Ausschuss in Eurem Inventar haltet, damit ich ihn vo dort verkaufen kann.
dlga_production_settings:close_window.5|Ich möchte, dass Ihr den Ausschuss im Inventar haltet und für mich verkauft.
dlga_production_settings:close_window.6|Diese Unternehmung läuft nicht so, wie ich das gerne hätte.
dlga_production_settings:close_window.7|Ich nehme das Angebot an. Bitte verkauft diese Unternehmung umgehend.
dlga_production_settings:close_window.8|Sehr gut. Das wäre fürs Erste alles.
dlga_production_settings:close_window.9|Wie Ihr wünscht, {Herr/Herrin}. Es war mir eine Ehre, bei Euch in Lohn und Brot zu stehen.
dlga_merchant_end:close_window|Heh! Ich muss wirklich in der Klemme stecken, um meine Hoffnung auf einen vorbeiziehenden Fremden zu setzen. Doch irgendetwas an Euch sagt mir, dass ich mit meinem Vertrauen nicht falsch liege. Nun geht und schaut, ob Ihr ein paar Freiwillige zusammenscharen könnt.
dlga_start:merchant_quest_4e|{s3}{s2}
dlga_merchant_quest_4e:merchant_finale|{s1}
dlga_merchant_quest_4e:merchant_finale.1|Nur der Himmel kann uns den Sieg schenken.
dlga_merchant_quest_4e:merchant_finale.2|Ich bin auch froh, Euch am Leben zu sehen.
dlga_merchant_finale:close_window|Ja, ja … Nun, ein paar von meinen Jungs halten den Wachhauptmann mit einem Messer an der Kehle in einem Hinterzimmer fest. Ich muss ihn vor {s5} schleppen und erklären, wobei es sich bei diesem Friedensbruch handelt. Ihr braucht aber dabei nicht mitzumachen. Ich sage Euch was – wenn alles gut läuft, treffe ich Euch in Kürze wieder in der Taverne und lasse Euch wissen, wie alles ablief. Wenn Ihr mich nicht in der Taverne seht, sondern meinen Kopf auf einem Spieß über dem Stadttor, dann werdet Ihr wohl genug Grips haben, eine Weile der Stadt fern zu bleiben und zu vergessen, dass diese Geschichte je passierte. So – hoffentlich treffen wir uns wieder!
dlga_start:merchant_quest_1_prologue_1|{s1}
dlga_merchant_quest_1_prologue_1:merchant_quest_1_prologue_2|Wir hatten schon immer Briganten in den Hügeln, die durch Krieg, Schulden oder Liebe zur Gewalt diesen Lebensstil wählten. In letzter Zeit sind sie aber frecher geworden – sie verlassen ihre Lager in der Wildnis und trauen sich in die Stadt, wo sie nach leichter Beute suchen. Der Wachhauptmann sagt, das kommt durch die Kämpfe an allen Fronten – es sind weniger Männer da, die ein Auge auf die Straßen haben können – aber ich bin nicht so sicher, was ich davon halten soll. Mir erscheint die logischste Erklärung zu sein, dass diese Banditen einen Verbündeten innerhalb der Mauern haben, der ihnen hilft, sich unentdeckt Zugang zu verschaffen und ihnen bei der Identifizierung besonders lohnender Ziele zur Hand geht … Letzte Woche haben sie meinen Bruder entführt.
dlga_merchant_quest_1_prologue_2:merchant_quest_1_prologue_3|Ich weiß nicht, was mein Bruder sich dabei dachte – ein Junge aus prominentem Hause, in Zeiten wie diesen nach Anbruch der Dunkelheit alleine auf der Straße ... Nun, Ihr wart auch so naiv, aber Ihr seid fremd hier und wusstet nicht, wie schlimm es hier mittlerweile zugeht. Er hatte keine solche Ausrede. Aber er gehört zur Familie, was soll man also machen? Wenn man seine Familie nicht beschützt, beginnen die Leute zu denken, man könne auch seine Investitionen nicht schützen, und das darf nicht sein … Zweifelsohne wird die Bande sich bald wegen Lösegeld melden, aber ich habe keine Absicht, es zu zahlen.
dlga_merchant_quest_1_prologue_3:merchant_quest_1a|Hier ist also mein Vorschlag. Ihr seht aus wie jemand, dessen Klinge so Einiges gesehen hat -- und noch wichtiger, Ihr seid bestimmt ehrgeizig, sonst würdet Ihr nicht in Calradia Euer Glück suchen. Ich möchte, dass Ihr das Folgende für mich tut: Schart einen kleinen Trupp zusammen, findet diese Banditen in ihrem Lager, erteilt ihnen eine Lektion, die sie nicht vergessen werden, und holt meinen Bruder sicher zurück. Dafür bekommt Ihr meinen ewigen Dank und ein bisschen Silber. Was sagt Ihr?
dlga_merchant_quest_1a:merchant_quest_1b|Ich bin interessiert.
dlga_merchant_quest_1a:close_window|Ich bin nicht interessiert und habe Wichtigeres zu tun.
dlga_merchant_quest_1b:merchant_quest_1c|Ihr werdet dies aber nicht alleine tun können. Wenn Ihr versucht, eine ganze Bande eigenhändig anzunehmen, wird aus dem Jäger der Gejagte. Ihr solltet zuerst einen Trupp Freiwillige ausheben. In den Dörfern hier gibt es immer ein paar Bengel, die nach interessanterer Arbeit suchen als Felder zu bestellen oder Wasser zu schleppen. Sie werden Euch folgen, wenn Ihr zahlt. Nehmt also diesen Beutel mit 100 Dinaren. Seht es als Vorschuss auf Eure Belohnung an. Macht die Runde durch die Dörfer und heuert mit diesem Geld Hilfe an. Ich schätze, Ihr braucht mindestens fünf Männer, um diese Banditen zu besiegen.
dlga_merchant_quest_1c:merchant_quest_1d|Sehr wohl, Herr. Ich werde eine Truppe in den Dörfern rekrutieren.
dlga_merchant_quest_1d:close_window|Gut. Sucht mich wieder in der Taverne hier in {s1} auf, wenn Ihr Euren Trupp zusammen habt. Dann sprechen wir über den nächsten Schritt.
dlga_start:battle_reason_stated.1|Ergebt Euch oder sterbt. Trefft Eure Wahl.
dlga_battle_reason_stated:close_window|Ich habe keine Angst vor Euch. Ich werde kämpfen.
dlga_start:free|Hallo. Was kann ich für Euch tun?
dlga_free:view_char_requested|Erzählt mir von Euch.
dlga_view_char_requested:view_char|Nun gut, hört mir zu ...
dlga_view_char:free|Noch etwas?
dlga_end:close_window|[Fertig]
dlga_start:threaten_1|Wenn Ihr leben wollt, so lasst Eure Waffen fallen und ergebt Euch.
dlga_threaten_1:end|Zuvor werden wir gegen Euch kämpfen.
dlga_member_direct_campaign:member_direct_campaign_choice|Ja, {mein Herr/meine Dame}. Welche Nachricht wollt Ihr den Vasallen übersenden?
dlga_member_direct_campaign_choice:member_direct_campaign_call_to_arms_verify|Ich will einen neuen Feldzug starten. Lasst uns die Armee hier ausheben.
dlga_member_direct_campaign_choice:member_give_order_disband_army_verify|Ich will den Feldzug beenden und alle heimkehren lassen.
dlga_member_direct_campaign_choice:member_pretalk|Nichts dergleichen.
dlga_member_direct_campaign_call_to_arms_verify:member_give_order_call_to_arms_verify_2|Ihr wollte alle Fürsten für einen neuen Feldzug zusammenrufen?
