str_no_string|NO STRING! 
str_lord_defects_player|領 主 背 叛 ^^{s1}已 經 放 棄 了 {reg4?她 :他 }對 {s3}的 效 忠。 他 已 經 暫 時 加 入 你 的 王 國。 你 可 以 去 你 的 領 主 大 廳 接 受 宣 誓， 如 果 你 願 意 的 話。 
str_lord_defects_player_faction|領 主 背 叛 ^^{s1}已 經 放 棄 了 {reg4?她 :他 }對 {s3}的 效 忠。 他 已 經 暫 時 加 入 你 的 王 國。 你 可 以 去 你 的 領 主 大 廳 接 受 宣 誓， 如 果 你 願 意 的 話。 
str_lord_indicted_player_faction|根 據 {s6}的 命 令， {s5}的 {s4}被 指 控 叛 國。 這 個 領 主 被 剝 奪 了 {reg4?她 :他 }的 所 有 財 產， 並 且 四 處 逃 命。 他 想 加 入 你 的 王 國。 你 可 以 去 你 的 領 主 大 廳 接 受 {reg?她 :他 }的 宣 誓， 如 果 你 願 意 的 話。 
str_lord_indicted_dialog_approach|你 好， {我 的 大 人/尊 敬 的 女 士}。 你 也 許 聽 說 過 我 在 {s10}手 下 的 惡 劣 遭 遇。 你 善 待 封 臣，名 聲 在 外， 如 果 你 願 意 接 納 我， 我 很 樂 意 對 你 效 忠 做 你 的 封 臣。 
str_lord_indicted_dialog_approach_yes|我 很 樂 意 接 受 你 的 效 忠。 
str_lord_indicted_dialog_approach_no|對 不 起。 我 不 需 要 你 來 效 力。 
str_lord_indicted_dialog_rejected|真 的？ 那 麼， 也 許 你 那 名 聲 是 一 種 謠 傳。 日 安， {我 的 大 人/尊 敬 的 女 士}—— 我 去 看 看 卡 拉 迪 亞 是 否 有 別 的 統 治 者 更 賞 識 我 的 才 能。 
str__has_been_worried_about_bandits_establishing_a_hideout_near_his_home|擔 心 強 盜 在 他 的 領 地 建 立 了 一 個 藏 身 之 處。 
str_bandit_lair_quest_description|找 到 並 摧 毀 {s9}， 然 後 向 {s11}匯 報。 
str_bandit_hideout_preattack|你 靠 近 了 那 個 賊 窩， {s4}看 起 來 還 沒 有 發 現 你， 而 你 可 以 繼 續 悄 無 聲 息 地 潛 行。 靠 近 那 個 地 點—— {s5}—— 的 困 難 在 於 只 能 有 你 部 隊 裡 的 少 數 士 兵 可 以 參 與 進 攻， 而 且 還 不 能 騎 馬。 如 果 你 第 一 次 進 攻 失 敗 了， 那 些 {s4}將 能 夠 輕 易 地 逃 走 消 失。 你 打 算 進 攻 這 個 隱 蔽 所， 還 是 等 待 下 次 的 機 會？ 
str_bandit_hideout_failure|那 些 {s4}擊 退 了 你 的 進 攻。 你 重 整 部 隊， 再 次 進 發 卻 發 現 他 們 四 散 而 去， 消 失 在 了 茫 茫 荒 野 之 中， 毫 無 疑 問 地 他 們 將 繼 續 成 為 這 片 地 區 旅 行 者 們 的 威 脅。 
str_bandit_hideout_success|隨 著 他 們 的 退 路 被 切 斷， 那 些 {s4}在 你 的 果 斷 進 攻 下 一 個 接 著 一 個 倒 下。 他 們 的 藏 身 之 所， 以 及 他 們 的 不 義 之 財， 現 在 是 你 的 了。 
str_bandit_approach_defile|鑽 入 一 條 狹 窄 的 隘 路 
str_bandit_approach_swamp|穿 過 一 片 樹 林 沼 澤 
str_bandit_approach_thickets|穿 過 一 片 濃 密 的 灌 木 叢 
str_bandit_approach_cliffs|爬 上 一 條 懸 崖 上 的 小 道 
str_bandit_approach_cove|鑽 進 一 個 穿 過 海 邊 懸 崖 的 河 床 
str_political_explanation_lord_lacks_center|在 這 種 情 況 下， 領 地 應 該 封 給 一 個 既 沒 有 土 地 又 沒 有 收 入 的 領 主。 
str_political_explanation_lord_took_center|在 這 種 情 況 下， 城 堡 應 該 歸 屬 於 攻 下 這 裡 的 人。 
str_political_explanation_most_deserving_friend|在 這 種 情 況 下， 我 會 考 慮 從 我 的 摯 友 和 心 腹 中， 選 出 一 個 最 值 得 獎 賞 的 人， 作 為 領 地 的 主 人。 
str_political_explanation_most_deserving_in_faction|在 這 種 情 況 下， 我 會 考 慮 從 這 個 王 國 的 所 有 領 主 中， 挑 選 一 個 最 值 得 獎 賞 的 人， 作 為 領 地 的 主 人。 
str_political_explanation_self|因 為 缺 少 其 他 顯 見 的 候 選 人， 我 提 名 我 自 己。 
str_political_explanation_marshal|我 選 擇 我 們 的 貴 族 當 中 最 勇 敢 的， 我 所 信 任 的， 並 且 和 大 家 都 相 處 的 很 融 洽 的 那 個 人。 
str_prisoner_at_large|大 的， 那 個 追 捕 者 在 戰 斗 中 被 擊 敗 之 後。 我 希 望 你 的 朋 友 馬 上 重 新 露 面。 
str_quick_battle_scene_1|農 捨 
str_quick_battle_scene_2|綠 洲 
str_quick_battle_scene_3|圖 爾 布 克 關 口 
str_quick_battle_scene_4|海 馬 城 堡 
str_quick_battle_scene_5|烏 巴 斯 城 堡 
str_quick_battle_troop_1|由 於 羅 得 裡 格 ． 波 拉 岡 卡 的 存 在， 城 裡 的 每 一 個 人 太 陽 下 山 以 後 出 門 都 得 帶 上 武 裝 警 衛。 曾 經 有 個 野 心 勃 勃 的 商 人 來 到 提 哈， 帶 著 一 小 筆 珠 寶 財 富 夢 想 著 能 壟 斷 天 鵝 絨 市 場， 他 很 快 就 成 了 叫 花 子， 在 和 串 通 一 氣 的 羅 多 克 商 會 之 間 的 殘 酷 競 爭 中 失 去 了 一 切。 但 是 他 很 快 就 棄 商 從 武， 並 且 將 他 厲 害 的 生 意 技 能 投 入 到 了 打 造 維 魯 加 最 亡 命 的 犯 罪 團 伙 之 中， 藏 匿 並 且 行 動 在 每 一 個 大 城 鎮 裡。 他 達 到 了 自 己 的 目 的， 因 為 他 腦 袋 的 價 格 遠 遠 超 過 了 他 曾 經 追 求 的 財 富。 現 在 他 很 樂 於 幫 他 以 前 競 爭 對 手 的 財 產 減 減 負—— 還 有 他 的 勇 士。 
str_quick_battle_troop_2|當 她 十 七 歲 時， 烏 塞 塔 爾 以 一 種 簡 單 而 又 血 腥 的 風 格， 奪 取 了 一 群 強 盜 的 領 導 權， 而 他 們 占 據 著 卡 拉 迪 亞 王 國 以 南 沙 漠 中 的 一 個 鄉 下 村 莊 西 裡。 在 她 的 指 揮 下， 這 群 惡 棍 很 快 在 整 個 南 方 擴 張 了 他 們 的 活 動 范 圍。 她 精 明， 性 格 果 斷， 再 加 上 她 毫 無 憐 憫 的 野 心， 依 照 她 非 人 般 的 冷 靜 和 殘 忍 行 事， 不 斷 贏 得 她 追 隨 者 們 狂 熱 的 敬 佩。 同 樣 地， 她 自 己 過 著 一 種 頹 廢， 糟 糕 的 生 活 方 式—— 建 立 在 她 旅 途 中 進 行 的 凶 暴 劫 掠 之 上。 她 的 軍 事 實 力 和 天 生 的 戰 略 頭 腦 讓 她 在 她 的 家 鄉 保 持 著 不 可 戰 勝 的 地 位， 而 現 在 她 把 目 光 投 向 了 卡 拉 迪 亞 富 裕 的 領 土 上 來 維 持 她 的 戰 團。 
str_quick_battle_troop_3|作 為 一 個 生 活 在 烏 克 斯 豪 爾 附 近 的 小 貴 族 的 次 子， 荷 根 學 習 過 戰 爭 的 藝 術 和 單 打 獨 斗 的 技 巧。 受 封 為 騎 士 之 後 他 作 為 一 名 受 雇 用 的 騎 士 在 烏 克 斯 豪 爾 的 領 主 軍 隊 裡 面 服 役 同 維 吉 亞 作 戰， 直 到 有 一 天 領 導 一 群 騎 馬 侍 從 擊 敗 了 一 次 庫 吉 特 在 阿 密 爾 附 近 的 襲 擊。 繼 而 進 行 的 反 擊 以 及 隨 後 的 兩 次 戰 役 帶 給 了 他 勇 士 的 光 榮 和 名 聲。 不 幸 的 是， 當 和 平 到 來 他 就 被 解 雇， 失 去 了 名 揚 四 方 的 機 會。 因 為 沒 有 繼 承 的 希 望 而 他 的 武 藝 又 在 和 平 時 期 日 漸 消 磨， 他 聚 集 其 他 年 輕 的 勇 士 組 成 了 一 支 傭 兵 團。 好 在 卡 拉 迪 亞 從 來 不 缺 需 要 雇 傭 軍 的 交 戰 國， 他 現 在 就 寄 希 望 於 此 了。 
str_quick_battle_troop_4|肯 拉 德 是 一 名 專 業 雇 傭 兵， 來 自 遙 遠 的 巴 裡 昂 大 陸， 遠 在 遼 闊 的 大 洋 西 邊。 在 戰 事 中 度 過 自 己 大 部 分 的 時 光 並 且 經 歷 了 不 計 其 數 的 戰 斗 之 後， 肯 拉 德 變 得 熱 愛 上 了 他 那 賞 金 戰 士 的 生 活。 盡 管 他 的 鼻 子 曾 經 被 一 支 錘 子 砸 得 扁 平 還 遭 受 過 許 多 創 傷， 他 仍 然 靠 他 強 壯 的 體 格， 天 生 的 狡 猾 和 純 粹 的 運 氣 在 這 種 險 惡 的 生 活 中 存 活 了 下 來。 聽 說 在 卡 拉 迪 亞 有 利 於 事 業 的 機 會 等 待 著 有 才 能 的 人， 肯 拉 德 和 他 的 部 下 租 了 一 艘 船 越 洋 過 海 來 新 的 戰 爭 中 尋 找 機 會。 一 個 和 卡 拉 迪 亞 諸 國 沒 有 任 何 關 聯 的 自 由 戰 士， 他 非 常 樂 意 為 任 何 可 以 給 他 豐 厚 報 酬 的 領 主 效 力。 
str_quick_battle_troop_5|瑟 沃 勒 是 一 名 所 謂 的 海 寇—— 來 自 北 海 之 外 的 冰 雪 之 國 亞 穆 拿 的 海 盜 和 不 法 之 徒， 那 裡 也 被 稱 為 諾 德 人 的 本 土 故 鄉。 他 成 年 之 後 參 與 了 許 多 次 對 他 那 些 窩 車 則 地 區 的 遠 親 以 及 維 吉 亞 人 的 襲 擊。 可 是， 瑟 沃 勒 一 直 是 一 個 精 明 的 小 伙 子， 沒 過 多 久 他 就 發 現 卡 拉 迪 亞 是 一 個 比 他 故 鄉 繁 榮 的 多 的 大 陸， 他 在 這 裡 可 以 過 上 比 他 那 些 同 胞 更 好 的 生 活。 有 一 次 劫 掠 傑 耶 克 時， 瑟 沃 勒 乘 他 的 同 伴 們 忙 於 搶 劫 村 莊 掠 奪 俘 虜 的 時 候 偷 偷 溜 走 了。 沒 有 讓 自 己 在 切 爾 貝 克 群 山 那 裡 種 地， 瑟 沃 勒 很 快 作 為 一 名 凶 猛 的 斗 士 而 名 聲 大 振， 而 現 在 他 作 為 一 名 雇 傭 軍 團 的 首 領 來 尋 求 自 己 的 財 富。 
str_quick_battle_troop_6|來 自 夏 洛 奈， 在 維 吉 亞 雪 原 的 遠 方， 波 裡 斯 拉 維 是 一 名 獵 人。 他 一 生 都 在 追 蹤 野 獸 來 獲 取 它 們 肉 和 皮 毛， 就 像 他 的 祖 先 所 做 的 一 樣 靠 這 片 土 地 過 著 快 樂 的 生 活， 直 到 無 盡 的 戰 爭 來 臨。 現 在， 獵 物 很 快 被 戰 場 上 的 不 斷 的 喊 殺 聲 驚 嚇， 而 士 兵 們 對 動 物 的 任 意 屠 殺 讓 那 些 還 沒 有 被 燒 為 平 地 的 森 林 也 空 蕩 蕩 的 了。 面 對 著 可 能 被 餓 死 的 命 運， 波 裡 斯 拉 維 選 擇 把 他 從 獵 殺 牡 鹿， 狼 和 熊 中 所 學 到 的 高 超 箭 法 和 矛 術， 運 用 到 獵 殺 人 類 上 來， 而 他 穩 健 的 雙 手 和 敏 銳 的 眼 睛 已 經 奪 走 了 許 多 生 命。 波 裡 斯 拉 維 不 是 很 關 心 王 國 之 間 的 紛 爭， 真 正 有 興 趣 的 只 是 養 活 他 和 他 的 手 下。 
str_quick_battle_troop_7|斯 塔 羅 斯 出 生 在 中 立 城 邦 禪 達， 成 年 以 後 的 大 部 分 時 間 都 在 著 名 的 治 安 官 哈 瑞 克 手 下 做 城 鎮 警 衛。 斯 塔 羅 斯 的 領 導 能 力 和 威 力 對 於 驅 趕 那 個 地 方 討 厭 的 水 賊 很 有 效 果， 但 就 算 是 他 對 於 降 臨 到 那 個 城 市 的 災 難 也 無 能 為 力。 當 禪 達 被 一 大 群 海 寇 夷 為 平 地 的 時 候， 斯 塔 羅 斯 隨 著 一 群 難 民 逃 離 了 燃 燒 著 的 城 市。 經 過 了 一 段 短 暫 的 流 浪 和 零 工 生 活 之 後， 他 加 入 到 了 一 個 雇 傭 軍 團 之 中， 最 終 因 為 他 的 貢 獻 和 戰 術 天 分 成 為 了 他 們 的 首 領。 現 在 他 把 自 己 的 大 部 分 努 力 都 投 入 到 和 賞 金 獵 人 以 及 地 方 當 局 合 作 對 抗 海 寇 和 其 他 歹 徒 上 面， 努 力 為 旅 行 者 保 持 這 片 大 陸 的 安 全。 
str_quick_battle_troop_8|在 薩 蘭 德 領 土 以 外 沙 漠 深 處 的 游 牧 部 落 長 大， 佳 瑪 拉 很 早 就 學 會 如 何 用 投 石 器 和 長 矛 打 獵。 然 而， 簡 單 的 生 活 和 沙 漠 中 的 嚴 酷 環 境 無 法 讓 她 安 分， 她 開 始 渴 望 去 看 看 她 所 聽 說 的 許 多 神 奇 的 傳 說 所 提 到 的 遠 方 廣 闊 的 世 界。 一 個 年 輕 的 女 冒 險 者 的 生 活 並 不 容 易， 佳 瑪 拉 需 要 盡 快 學 會 卡 拉 迪 亞 的 生 活 方 式。 奪 取 了 在 一 次 爭 執 之 後 攻 擊 他 的 士 兵 的 武 器 和 鎧 甲， 佳 瑪 拉 現 在 把 她 的 美 貌 深 藏 在 厚 厚 的 薩 蘭 德 服 裝 之 下， 而 許 多 人 甚 至 從 未 察 覺 她 是 個 女 的？ 顯 然 作 為 戰 場 上 的 一 名 軍 人 她 比 任 何 一 個 男 的 都 要 厲 害。 她 聚 集 了 一 群 她 的 追 隨 者， 他 們 一 起 游 蕩 在 這 片 戰 事 不 斷 的 大 陸 上 追 尋 著 榮 耀。 
str_quick_battle_troop_9|埃 瑟 羅 德 不 是 個 貴 族。 他 兩 次 易 名， 並 且 對 發 生 在 維 吉 亞 領 土 上 的 大 部 分 犯 罪 都 負 有 責 任。 是 真 是 假， 他 宣 稱 從 未 取 走 過 無 辜 的 人 的 性 命， 並 且 認 為 自 己 是 一 個 愛 國 的 公 民， 數 次 帶 領 他 的 軍 團 或 者 叛 軍 援 助 他 的 陣 營， 當 他 的 陣 營 受 到 威 脅 的 時 候。 可 是， 在 和 平 時 期， 由 於 他 大 膽 的 個 性 並 且 願 意 主 動 挑 戰 那 些 領 主， 當 他 出 現 在 附 近 時 大 部 分 領 主 都 得 小 心。 出 生 並 且 在 日 瓦 丁 的 貧 民 窟 中 長 大， 他 很 小 學 會 了 如 何 使 用 弓 箭 並 且 在 十 四 歲 時 離 開 了 家。 現 在 他 已 經 三 十 二 歲， 他 的 弓 箭 技 術 近 乎 完 美 卻 不 怎 麼 會 騎 馬， 他 可 以 擊 中 極 遠 距 離 外 的 目 標。 像 釘 子 一 樣 堅 強 像 老 鷹 一 樣 犀 利， 他 真 正 是 當 地 的 傳 奇。 
str_quick_battle_troop_10|作 為 薩 蘭 德 王 國 最 聲 名 狼 藉 的 強 盜 首 領 之 一 的 女 兒 不 總 是 那 麼 容 易， 塞 爾 拉 卻 似 乎 應 付 自 如。 不 像 大 多 數 的 女 人 那 樣， 她 成 長 過 程 中 學 習 的 是 如 何 成 為 沙 漠 勇 士， 她 練 就 了 致 命 的 劍 術 和 弓 術。 當 別 的 女 孩 子 在 她 那 個 年 紀 學 習 家 務 時， 塞 爾 拉 學 的 是 如 何 完 美 地 在 拿 走 一 個 商 人 的 錢 財 之 前 把 他 開 膛 破 肚。 在 十 六 歲 時 塞 爾 拉 殺 的 人 比 蘇 丹 軍 隊 裡 面 的 資 深 士 兵 平 均 殺 的 人 還 多。 就 在 她 二 十 歲 生 日 之 前 她 的 父 親 在 和 另 一 個 強 盜 頭 子 爭 吵 的 時 候 被 殺 死 了。 作 為 唯 一 的 孩 子， 塞 爾 拉 現 在 掌 控 了 她 父 親 的 隊 伍。 為 她 父 親 報 仇 之 後， 她 很 快 接 管 了 他 留 下 的 一 切。 現 在 她 樹 立 了 她 自 己 的， 作 為 強 盜 首 領 的 名 聲。 
str_quick_battle_troop_11|阿 羅 格 ． 森 德 納 爾 擁 有 多 彩 的 一 生。 當 他 來 到 卡 拉 迪 亞， 像 商 人 那 樣 勞 作， 他 希 望 能 比 在 洛 克 提 獲 得 更 多 的 收 入。 他 所 不 知 的 是， 戰 事 不 斷 的 卡 拉 迪 亞 就 像 是 聚 集 了 強 盜 和 凶 手 們 的 蜂 巢， 做 生 意 要 比 洛 克 提 復 雜 的 多。 在 生 意 對 手 的 經 濟 打 壓 之 下， 在 一 次 商 隊 被 洗 劫 失 去 他 所 有 的 貨 物 和 財 物 之 後， 他 被 迫 做 了 一 名 商 隊 護 衛 來 謀 生。 盡 管 他 武 藝 平 平， 他 很 快 找 到 了 一 個 要 穿 過 卡 拉 迪 亞 最 危 險 的 路 徑 之 一 的 雇 主。 純 粹 是 運 氣 幫 忙 他 命 大 到 積 累 了 足 夠 的 戰 斗 經 驗 和 錢 讓 自 己 做 了 一 名 商 隊 首 領 開 始 了 自 己 的 生 意， 為 需 要 保 護 自 己 貨 物 的 商 人 提 供 他 的 服 務。 
str_tutorial_training_ground_intro_message|在 訓 練 場 上 四 處 走 走， 那 些 斗 士 們 將 會 傳 授 給 你 各 種 《 Mount&Blade 》 游 戲 中 有 用 的 格 斗 技 巧， 你 可 以 使 用 「 AWSD 」 四 個 按 鍵 來 控 制 人 物 的 移 動， 如 果 你 想 和 別 的 角 色 對 話， 走 近 他 們， 直 到 他 們 的 名 字 在 你 的 屏 幕 上 顯 示 出 來， 然 後 按 下 「 F 」 鍵， 當 你 想 撿 起 某 件 道 具， 打 開 房 間 的 大 門 或 者 參 與 游 戲 中 的 其 他 互 動 時， 你 同 樣 可 以 使 用 「 F 」 鍵。 當 你 決 定 結 束 教 程 時， 請 按 下 「 Tab 」 鍵 離 開。 
str_map_basic|地 圖 
str_game_type_basic|游 戲 類 型 
str_battle|戰 場 模 式 
str_siege_offense|圍 城 ( 進 攻 ) 
str_siege_defense|圍 城 ( 防 御 ) 
str_character|角 色 
str_biography|背 景 
str_player|玩 家 
str_enemy|敵 人 
str_faction|陣 營 
str_army_composition|部 隊 成 份 
str_army_size|部 隊 規 模 
str_reg0_men|{reg0}人 
str_start|開 始 
str_i_need_to_raise_some_men_before_attempting_anything_else|我 在 試 圖 干 任 何 事 情 之 前 最 好 先 召 集 一 些 人 
str_we_are_currently_at_peace|我 們 現 在 保 持 和 平 
str_the_marshalship|元 帥 職 位 
str_you|你 
str_myself|我 自 己 
str_my_friend_s15|我 的 朋 友 {s15}
str_custom_battle|定 制 戰 斗 
str_comment_intro_liege_affiliated_to_player|據 說 你 對 我—— 卡 拉 迪 亞 之 王 的 權 力 和 地 位 提 出 了 質 疑？ 毫 無 疑 問， 我 對 此 極 為 不 快， 但 是 我 是 仁 慈 和 明 理 的 人， 我 們 仍 然 可 以 就 此 談 談。 
str_s21_the_s8_declared_war_out_of_personal_enmity|{s8}{s21}由 於 個 人 恩 怨 而 宣 戰 
str_s21_the_s8_declared_war_in_response_to_border_provocations|{s8}{s21}由 於 敵 人 針 對 邊 境 的 挑 釁 而 宣 戰 
str_s21_the_s8_declared_war_to_curb_the_other_realms_power|{s8}{s21}為 了 削 弱 其 他 國 家 的 實 力 而 宣 戰 
str_s21_the_s8_declared_war_to_regain_lost_territory|{s8}{s21}為 了 收 復 失 地 而 宣 戰 
str__family_|^ 家 族 ： 
str_we_are_conducting_recce|在 決 定 要 做 什 麼 之 前， 我 們 必 須 先 仔 細 偵 查 這 個 地 區。 
str__family_|^ 家 族 ： 
str_s49_s12_s11_end|{s49}{s12}（ {s11}） 。 
str_center_party_not_active|並 不 是 我 們 的 目 標， 我 們 沒 有 哪 位 領 主 曾 經 占 領 此 處。 
str_center_is_friendly|不 是 我 們 的 敵 人。 
str_center_is_already_besieged|正 遭 到 圍 攻。 
str_center_is_looted_or_raided_already|已 經 化 為 一 片 廢 墟。 
str_center_marshal_does_not_want_to_attack_innocents|如 果 被 化 為 一 片 廢 墟 的 話， 承 受 最 多 痛 苦 的 就 是 那 些 住 在 這 裡 的 村 民 們。 
str_center_we_have_already_committed_too_much_time_to_our_present_siege_to_move_elsewhere|正 遭 到 圍 攻， 此 時 趕 往 別 處 是 極 不 明 智 的。 
str_center_we_are_already_here_we_should_at_least_loot_the_village|已 經 落 入 我 們 的 手 中， 我 們 應 該 掠 走 所 有 的 財 富， 然 後 把 身 下 的 一 切 都 化 為 灰 燼。 
